Nodes,AvgAct,RNA_input,mofa_weights,feature_weights,NodeType
Enzyme906400002__SLC25A13,-0.6432570598367405,NA,NA,NA,0
Enzyme906400002__SLC25A22,-0.6432570598367405,NA,NA,NA,0
Enzyme9066__GCDH,-0.5616825940969119,NA,NA,NA,0
Enzyme9154__IDH3B_IDH3G_IDH3A,-0.5525615674702534,NA,NA,NA,0
Enzyme9154__IDH3G_IDH3A_IDH3B,-0.5525615674702534,NA,NA,NA,0
Enzyme9154__IDH3G_IDH3B_IDH3A,-0.5525615674702534,NA,NA,NA,0
Enzyme9155__IDH2,-0.5525615674702534,NA,NA,NA,0
Enzyme9155__IDH2_reverse,-1.8701025280077548,NA,NA,NA,0
Enzyme92__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme9229__ISYNA1,-1.2301814355601361,NA,NA,NA,0
Enzyme9270__ATP1B1_ATP1A1,1.261646791712548,NA,NA,NA,0
Enzyme9270__ATP1B3_ATP1A1,1.261646791712548,NA,NA,NA,0
Enzyme9272__SLC9A1_reverse,0.04208651439448458,NA,NA,NA,0
Enzyme927500002__SLC24A1,0.3561543664697978,NA,NA,NA,0
Enzyme927600002__SLC24A1,0.3561543664697978,NA,NA,NA,0
Enzyme9287__NME1_NME2,-0.4990862852367093,NA,NA,NA,0
Enzyme9287__NME2_NME1,-0.4990862852367093,NA,NA,NA,0
Enzyme9290__NME1_NME2_reverse,-1.0637567008107862,NA,NA,NA,0
Enzyme9290__NME2_NME1_reverse,-1.0637567008107862,NA,NA,NA,0
Enzyme93__IVD,-0.5616825940969119,NA,NA,NA,0
Enzyme930__IDH1,-0.552561567470253,NA,NA,NA,0
Enzyme9392__PFKFB2,0.5000130859762988,NA,NA,NA,0
Enzyme9392__PFKFB3,0.5000130859762988,NA,NA,NA,0
Enzyme9392__PFKFB4,0.5000130859762988,NA,NA,NA,0
Enzyme94__ACAD8,-0.5616825940969119,NA,NA,NA,0
Enzyme94__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme9402__PTEN,-0.8866610013362584,NA,NA,NA,0
Enzyme9409__PLCB3,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCB4,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCD1,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCD3,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCE1,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCG1,-1.2529160426292076,NA,NA,NA,0
Enzyme9409__PLCG2,-1.2529160426292076,NA,NA,NA,0
Enzyme9411__PIKFYVE,-0.8866610013362584,NA,NA,NA,0
Enzyme9411__PIP4K2A,-0.8866610013362584,NA,NA,NA,0
Enzyme9411__PIP4K2B,-0.8866610013362584,NA,NA,NA,0
Enzyme9411__PIP4K2C,-0.8866610013362584,NA,NA,NA,0
Enzyme9411__PIP5K1A,-0.8866610013362584,NA,NA,NA,0
Enzyme9411__PIP5K1C,-0.8866610013362584,NA,NA,NA,0
Enzyme9415__PI4K2A,-0.8866610013362584,NA,NA,NA,0
Enzyme9415__PI4KA,-0.8866610013362584,NA,NA,NA,0
Enzyme9415__PI4KB,-0.8866610013362584,NA,NA,NA,0
Enzyme9421__PI4K2A,-0.8866610013362587,NA,NA,NA,0
Enzyme9421__PI4KA,-0.8866610013362587,NA,NA,NA,0
Enzyme9421__PI4KB,-0.8866610013362587,NA,NA,NA,0
Enzyme9422__PIP5K1A,-1.4063168674705508,NA,NA,NA,0
Enzyme9422__PIP5K1C,-1.4063168674705508,NA,NA,NA,0
Enzyme9441__orphanReacPSt3,0.25938758626327935,NA,NA,NA,0
Enzyme965__GOT1_reverse,-0.552561567470253,NA,NA,NA,0
Enzyme966__GAD1,-2.43057184905163,NA,NA,NA,0
Enzyme97__ACO1,-1.8701025280077548,NA,NA,NA,0
Enzyme97__ACO1_reverse,-2.950161092601842,NA,NA,NA,0
Enzyme97__ACO2,-1.8701025280077548,NA,NA,NA,0
Enzyme97__ACO2_reverse,-2.950161092601842,NA,NA,NA,0
Enzyme9703__DHFR,-0.40492666575179187,NA,NA,NA,0
Enzyme9706__AKR1B1,1.307000214024684,NA,NA,NA,0
Enzyme9711__ACO1,-2.1270846044170915,NA,NA,NA,0
Enzyme9711__ACO1_reverse,-2.950161092601842,NA,NA,NA,0
Enzyme9711__ACO2,-2.1270846044170915,NA,NA,NA,0
Enzyme9711__ACO2_reverse,-2.950161092601842,NA,NA,NA,0
Enzyme9715__HK2,-0.07332648955821927,NA,NA,NA,0
Enzyme9730__IDH1,-0.5983691022640124,NA,NA,NA,0
Enzyme9730__IDH2,-0.5983691022640124,NA,NA,NA,0
Enzyme9732__ACO1,-2.1270846044170915,NA,NA,NA,0
Enzyme9732__ACO2,-2.1270846044170915,NA,NA,NA,0
Enzyme9739__DGUOK,-0.49908628523670046,NA,NA,NA,0
Enzyme9741__RRM2B_RRM1_RRM2,-0.92133415790864015,NA,NA,NA,0
Enzyme9741__RRM2B_RRM1_RRM2_reverse,-1.1768573513195093,NA,NA,NA,0
Enzyme9742__RRM2B_RRM1_RRM2,-1.1022327344865652,NA,NA,NA,0
Enzyme9746__SCD,-0.397598258636253,NA,NA,NA,0
Enzyme9770__PFKL_reverse,0.5000130859762985,NA,NA,NA,0
Enzyme9774__MECR,-0.44857197341344757,NA,NA,NA,0
Enzyme9774__PECR,-0.44857197341344757,NA,NA,NA,0
Enzyme9780__MECR_reverse,-0.4485719734134474,NA,NA,NA,0
Enzyme9780__PECR_reverse,-0.4485719734134474,NA,NA,NA,0
Enzyme9796__MECR,-0.4485719734134468,NA,NA,NA,0
Enzyme9796__PECR,-0.4485719734134468,NA,NA,NA,0
Enzyme982500001__SLC25A1,-2.950161092601842,NA,NA,NA,0
Enzyme982500002__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme9830__orphanReacr0950,-0.49908628523670046,NA,NA,NA,0
Enzyme985__SLC27A5,0.5008446371762536,NA,NA,NA,0
Enzyme9853__orphanReacCHOLESTTDe,0.6535538867048104,NA,NA,NA,0
Enzyme9853__orphanReacCHOLESTTDe_reverse,1.4345910894971605,NA,NA,NA,0
Enzyme9857__orphanReacr1109,-2.590171025400273,NA,NA,NA,0
Enzyme986__SLC27A5,0.47149925015119576,NA,NA,NA,0
Enzyme986100002__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme9907__ABCA1,0.7335270021161633,NA,NA,NA,0
Enzyme9910__ABCA1,0.3534493990310535,NA,NA,NA,0
Enzyme9914__ABCA1,0.24913703312410448,NA,NA,NA,0
EP300,0.17366514165199867,0.11729049258994885,0.11729049258994885,0.4250261173265538,4
EPHB3,0.08964188428052808,NA,NA,NA,0
EPN1,-0.7881324439624796,0.27512073448516977,0.27512073448516977,NA,0
EPOR,0.6118248687168587,NA,NA,NA,0
EPS15,0.5572035484788591,NA,-0.07288495049152545,NA,0
ERBB3,1.083695775648168,NA,NA,NA,0
ERCC2,-1.1173473792850137,0.15323753336154788,0.15323753336154788,NA,0
ERCC3,-1.269445684301897,-0.0053981665509184075,-0.0053981665509184075,NA,0
EREG,0.7881324439624796,NA,NA,NA,0
ESCO1,-0.6715806197115147,NA,NA,NA,0
ESPL1,-0.37570858099310933,-0.10782475236960588,-0.10782475236960588,NA,0
ETS1,1.6858131920737551,-0.13899748069343076,-0.13899748069343076,4.125840273696318,4
ETS1,1.6858131920737551,-0.13899748069343076,-0.13899748069343076,4.125840273696318,4
ETS1,1.6858131920737551,-0.13899748069343076,-0.13899748069343076,4.125840273696318,4
ETS1,1.6858131920737551,-0.13899748069343076,-0.13899748069343076,4.125840273696318,4
ETS1,1.6858131920737551,-0.13899748069343076,-0.13899748069343076,4.125840273696318,4
ETS2,0.8193709975886099,-0.18887203042495987,-0.18887203042495987,2.005319377523244,4
ETS2,0.8193709975886099,-0.18887203042495987,-0.18887203042495987,2.005319377523244,4
ETV4,0.9864294580508294,-0.27627298128148675,-0.27627298128148675,2.4141763775025002,4
EWSR1,-0.33110058010145804,-0.1464463538508785,-0.1464463538508785,-0.8103318413034718,4
EWSR1,-0.33110058010145804,-0.1464463538508785,-0.1464463538508785,-0.8103318413034718,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZH2,0.5275924905581167,-0.3695774250032386,-0.3695774250032386,1.291223936245712,4
EZR,2.101002157320526,-0.030369302170547636,-0.06875260017355803,NA,0
F2RL1,1.9880390606782732,NA,NA,NA,0
FADD,1.0363976731326892,0.10986925898337722,0.10986925898337722,0.11692660081204723,0
FAM83G,-1.6184029907793804,NA,NA,NA,0
FANCC,-0.9139551130470553,NA,NA,NA,0
FANCD2,1.521458023451878,NA,NA,NA,0
FANCI,1.0685305228434996,-0.20373646058853592,-0.20373646058853592,NA,0
FAS,0.5013023159432883,NA,NA,NA,0
FBXO31,1.2133603208510968,NA,NA,NA,0
FBXO5,1.0226126150776935,-0.17286708228130068,-0.17286708228130068,NA,0
FBXW7,0.04809132562457904,NA,NA,NA,0
FEN1,-0.6685029592705105,-0.382613238270413,-0.382613238270413,NA,0
FGFR1,-0.7352151302621592,0.18216699486395568,0.18216699486395568,1.855140952291266,0
FGFR2,-2.5308839065480977,NA,NA,NA,0
FH,0.755329104562286,-0.2053071485483653,-0.2053071485483653,NA,0
FHL1,-0.5180378197946399,0.3023861524670789,0.3023861524670789,NA,0
FHL2,-1.2818267514866297,0.543438015562559,0.543438015562559,NA,4
FLCN,-0.3867272814559828,NA,NA,NA,0
FLNA,-0.8248511318944138,0.8364723013467852,0.8364723013467852,NA,0
FN1,0.640951715750272,0.19599399295609027,0.19599399295609027,2.1087663728769,2
FNTA,1.1650046152853595,0.02596145474674632,0.02844917474086168,NA,0
FOS,1.9767909507908943,NA,NA,4.83797597254458,4
FOSL1,0.16659270102018287,0.7615476869473015,0.7615476869473015,0.4077171055515438,4
FOSL1,0.16659270102018287,0.7615476869473015,0.7615476869473015,0.4077171055515438,4
FOSL1,0.16659270102018287,0.7615476869473015,0.7615476869473015,0.4077171055515438,4
FOSL1,0.16659270102018287,0.7615476869473015,0.7615476869473015,0.4077171055515438,4
FOSL1,0.16659270102018287,0.7615476869473015,0.7615476869473015,0.4077171055515438,4
FOSL2,0.8420543542747019,0.6930378706002902,0.6930378706002902,2.0608343699305416,4
FOXA1,-0.11202294996262398,NA,NA,NA,4
FOXG1,0.15203174665986025,NA,NA,NA,4
FOXM1,0.3033276117526964,0.09679075584042393,0.09679075584042393,0.742360590472021,4
FOXO1,0.3477884042025518,NA,NA,0.8511734345952868,4
FOXO3,0.7626067094645937,NA,NA,1.8663950962618827,4
FRS2,1.1887391055472991,NA,NA,NA,0
FUS,1.3944095239170269,-0.09556205844543195,-0.09556205844543195,NA,4
FYN,-1.1123824336982326,0.05901506054416656,0.05901506054416656,NA,0
FZD1,0.7521141289698168,NA,NA,NA,0
FZR1,-0.29402374402217857,0.099278416418332,0.099278416418332,NA,0
G3BP1,1.6490117759567553,NA,NA,NA,0
G3BP2,1.1700482244085948,-0.0640675824867586,-0.0640675824867586,NA,0
G6PD,-0.2986777891656658,0.13763580131076564,0.13763580131076564,NA,0
GAB2,0.6409517157502712,NA,NA,NA,0
GABARAP,0.5509761642994481,0.2100175638211154,0.2100175638211154,NA,0
GABARAPL1,1.0720494247565218,0.43122526828748403,0.43122526828748403,NA,0
GABARAPL2,1.0720494247565218,-0.06693467744716276,-0.06693467744716276,NA,0
GAD1,-3.295950309651523,NA,NA,NA,0
GADD45A,-1.5705476307563744,0.47603278823378536,0.47603278823378536,NA,0
gam6p_c,-0.24696080064761267,NA,NA,NA,0
GAPDH,-0.5684964120195687,0.07451059272333418,0.07451059272333418,NA,0
GATA2,0.3471416441949155,NA,NA,0.8495905614160589,4
GATA3,0.9771747439029974,NA,NA,2.3915264940324925,4
GATA4,0.40465043785765886,NA,NA,0.9903369371717052,4
GDF15,0.014393366061627711,NA,0.02146962773041846,NA,0
GEM,-0.2452302022648872,NA,NA,NA,0
GFPT1,-0.6504281714853548,NA,NA,NA,0
GIT1,2.101002157320526,-0.05449161997457144,-0.05449161997457144,NA,0
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI2,-0.49022612955926226,NA,NA,-1.1997739239813612,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GLI3,0.09936097069622203,NA,NA,0.24317492380501976,4
GNAI1,1.5781765453138783,-0.19054436205474182,0.19054436205474182,NA,0
GNAI2,1.3680324761510918,0.35610392219118714,0.35610392219118714,2.123548130459289,2
GNAQ,1.9773588416375176,-0.061250668354440985,0.061250668354440985,NA,0
GNAS,1.2897157043556091,-0.04165803236436092,-0.04165803236436092,NA,0
GNB1,0.19554374516823989,0.14120460887725567,0.14120460887725567,NA,0
GNB2,1.3174758334718673,0.1454518833912405,0.1454518833912405,NA,0
GNB3,0.04144493335509822,NA,NA,NA,0
GPHN,0.867266847107733,NA,NA,NA,0
GPI,0.06138593885273743,0.0224533729124727,0.08324902939839694,0.3882413335412835,0
GPSM3,-1.1136641311829896,NA,NA,NA,0
GPX1,0.5662382229387399,0.31288381752120586,0.31288381752120586,NA,0
GRB10,1.8609474456114907,0.3537244126075548,0.3537244126075548,NA,0
GRB2,2.131873952771878,-0.06359765199331135,-0.06359765199331135,NA,0
GSK3A,0.9484701599013279,0.034033613275299995,0.034033613275299995,NA,0
GSK3B,1.4938174917798002,NA,NA,NA,0
GSN,0.7572020582053333,0.2813741468304518,0.2813741468304518,NA,0
GSTP1,1.0490580995173546,-0.33766510474536426,-0.33766510474536426,-0.728025135511369,2
GTF2A2,0.017024602934557344,0.052661604965937914,0.052661604965937914,NA,0
GTF2F1,0.6766263596554075,0.018070404937598088,0.018070404937598088,NA,4
GTF2H1,1.871970665210487,0.10358879590127537,0.10358879590127537,NA,0
GTF2I,0.5923114495138749,0.00227768873302973,0.00227768873302973,1.449616389565465,4
GTF3A,0.7952631573291323,-0.38677013647012737,-0.38677013647012737,1.9463181200161557,4
HABP4,-6.655766649966607e-4,NA,NA,NA,0
HBEGF,0.7881324439624796,0.2275350211536106,0.2275350211536106,1.2442769550481287,2
HC01412_m,-0.312934782203176,NA,NA,NA,0
HC01415_m,-0.14452511757363046,NA,NA,NA,0
HDAC1,-0.40386569293769903,-0.33200821980056855,-0.33200821980056855,-0.9884163612677012,4
HDAC2,1.2912891469527843,-0.02830801527251725,-0.02830801527251725,NA,0
HDAC3,-2.7474742583841865,-0.10867460722520671,-0.10867460722520671,NA,4
HDAC4,-1.2458413860225184,NA,NA,NA,4
HDAC5,-1.2458413860225184,NA,NA,NA,4
HDAC6,-0.18753315241512258,NA,NA,NA,0
HDAC7,-0.3353758921955145,0.07591063829813606,0.07591063829813606,NA,4
HDAC8,-1.2963387751608175,NA,NA,NA,0
HDAC9,0.13355167594426462,NA,NA,NA,4
hepcoa_m,-0.4243318864803979,NA,NA,NA,0
HES1,0.6066107068135539,-0.1544486050886238,-0.1544486050886238,1.4846122312923817,4
HES6,-0.12046313918565056,-0.019264284421204907,-0.019264284421204907,NA,4
HGS,0.37880681327010757,0.206479929940879,0.206479929940879,NA,0
HIF1A,2.8555106876358205,0.669968472467251,0.669968472467251,6.988544788005606,4
HINFP,1.689363303151605,NA,NA,NA,4
HIPK2,0.598512185235726,0.6202634690808714,0.6202634690808714,NA,4
HK2,-0.09845819272746711,0.05345213745735166,0.05345213745735166,NA,0
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA1,0.7316307966498856,-0.18982057616105374,-0.18982057616105374,1.7905849951152562,4
HMGA2,1.0811402203888587,0.08178775959981881,0.10192790576366134,2.6459704335960095,4
HMGB1,1.7044803154592516,-0.2905765763796284,-0.2905765763796284,-1.1886706973944663,4
HMGN1,1.1745521241949646,-0.33973381684923754,-0.33973381684923754,NA,0
HNRNPD,1.387549375405642,-0.3142785556726137,-0.3142785556726137,NA,0
HNRNPK,1.2963387751608175,-0.05495561355101819,-0.05495561355101819,NA,0
HOXB7,1.5093474237533722,0.043134386860514684,0.043134386860514684,NA,4
HRAS,2.65925239507822,0.16586146639048968,0.16586146639048968,2.3499359303631193,0
HSF1,0.5651519407491004,0.057595583674400964,0.057595583674400964,1.3831465128303846,4
HSP90AA1,-2.3388751816204922,0.04079445669289017,0.06731092058256427,0.2527990907826175,0
HSP90AB1,-2.5178830854866026,-0.013590992804029272,-0.09321819209121958,NA,0
HSP90B1,0.5710848273556107,0.2270931444045499,0.2270931444045499,1.0030638161554486,0
HSPA5,-0.7803575527726355,0.22246537179127096,0.22246537179127096,NA,0
HSPB1,0.7111314267827142,0.3428473910090558,0.3428473910090558,NA,0
HTRA2,-2.341574496306444,-0.09041444100608909,-0.09041444100608909,NA,0
HTT,0.8686586492538066,NA,NA,NA,0
ID2,0.48154695373490264,-0.1636305689672964,-0.1636305689672964,1.178532606540616,4
ID3,-0.5398991557551815,0.17986149665456322,0.17986149665456322,-1.3213431304385674,4
IDH1,-0.8190070339116309,0.13641577277267647,0.13641577277267647,NA,0
IDH2,-0.5783923878299075,-0.3492096840260755,-0.3492096840260755,NA,0
IER3,0.003704721823495182,0.2941799933465652,0.2941799933465652,NA,0
IFIH1,1.5818943517049497,NA,NA,NA,0
IFNAR1,2.961896666917642,NA,NA,NA,0
IFNAR2,2.797155876212446,0.028586999156724514,0.028586999156724514,NA,0
IFNGR1,2.813264047821774,0.10215744069091373,0.10215744069091373,NA,0
IGF1R,2.087875818349546,0.0053083423029961704,0.0053083423029961704,1.09505179656087,3
IGF2,0.345661673757211,NA,NA,NA,0
IGFBP3,0.7881324439624796,0.1371273050549995,0.1371273050549995,NA,0
IKBKB,-0.26750771265152884,NA,NA,NA,0
IKBKE,2.234068405669781,NA,NA,NA,0
IKBKG,1.9279235102629229,0.1517989221008012,0.1517989221008012,NA,0
IL15RA,2.8040900847564485,NA,NA,NA,0
IL6ST,-2.695873928547651,0.5398091894043305,0.5398091894043305,2.4171427640099803,0
ILK,-0.2929790516664299,0.41419907281821094,0.41419907281821094,NA,0
IMMT,-1.0684106446452506,-0.11572233834531796,0.11572233834531796,NA,0
IMPDH2,0.18694010513060835,-0.18644194034870284,-0.18644194034870284,NA,0
INCENP,-1.0513080328999993,-0.04101311516608125,-0.04101311516608125,NA,0
INSR,0.6118248687168587,NA,NA,NA,0
IQGAP1,-0.19434748759306802,0.42164197473781834,0.42164197473781834,NA,0
IRAK1,0.9837397210247859,0.08932275959132871,0.08932275959132871,NA,0
IRAK2,0.9202611189539531,NA,NA,NA,0
IREB2,-2.495087123290778,NA,NA,NA,0
IRF1,0.8074344233364725,-0.025973945161433965,-0.025973945161433965,1.9761059397526846,4
IRF2,0.8225604736838877,NA,NA,2.013125265499302,4
IRF2,0.8225604736838877,NA,NA,2.013125265499302,4
IRF3,0.4837950013242122,-0.1135105790417227,-0.1135105790417227,1.184034452963914,4
IRF9,2.088061915695464,0.23858307522069083,0.23858307522069083,NA,4
IRS1,1.056005335586485,0.06748081664934454,0.06748081664934454,NA,0
IRS2,1.083695775648168,0.06151963860455878,0.06151963860455878,NA,0
ITCH,-0.1983492436475188,NA,NA,NA,0
ITGA3,-0.0217783621852908,0.6269819931029798,0.6269819931029798,2.985695218116327,3
ITGA5,0.2300913485064188,0.5540869448685753,0.5540869448685753,2.3804200729162353,3
ITGAV,1.468433505804704,0.5316055441297853,0.5316055441297853,2.6134331719197084,3
ITGB1,2.4551157531271084,0.8011682503158642,0.8011682503158642,3.610702216483674,3
ITGB3,1.3878188983851432,NA,NA,NA,0
ITGB4,2.1631635983378654,NA,0.012316185505741562,NA,0
ITGB5,2.1228317368250367,0.5141999339434132,0.5141999339434132,2.70474943254059,3
ITGB8,2.1228317368250367,NA,NA,NA,0
JAK1,2.7702437914058184,0.4332302847771028,0.4332302847771028,NA,0
JUN,2.9848175136548547,0.5962492592011661,0.5962492592011661,7.305008861819684,4
JUNB,0.4761341345654996,0.10166298746037775,0.10166298746037775,1.1652853336942772,4
JUND,1.1735700078426343,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
JUND,1.1735700078426343,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
JUND,1.1735700078426343,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
JUND,1.1735700078426343,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
JUND,1.1735700078426343,-0.1002565900911247,-0.1002565900911247,2.8721820573743657,4
KAT2B,1.1630922598794018,NA,NA,NA,4
KAT5,0.334442126562755,-0.035809011183252915,-0.035809011183252915,0.8185099045854937,4
KAT7,0.966647904938686,NA,NA,2.365763226573276,4
KAT7,0.966647904938686,NA,NA,2.365763226573276,4
KCTD10,0.6829516950647415,NA,NA,NA,0
KDM1A,-1.2963387751608175,-0.203879976971882,-0.203879976971882,NA,0
KDM4C,2.5178830854866026,NA,NA,NA,0
KDM5B,-0.640507723226076,NA,NA,-1.5675714085787404,4
KEAP1,-0.31549968014815444,-0.08188367323069523,-0.08188367323069523,NA,0
KHDRBS1,0.7352151302621592,-0.07711904844833693,0.07711904844833693,NA,0
KHSRP,1.7879859004453065,-0.01874270868138461,-0.01874270868138461,NA,0
KIF4A,0.7577274661988398,0.12786873303323446,0.12786873303323446,NA,0
KLF4,0.23059563857914764,NA,NA,0.5643571761460884,4
KLF5,0.9982597718153037,-0.18268290989743752,-0.18268290989743752,2.4431297545489152,4
KLF5,0.9982597718153037,-0.18268290989743752,-0.18268290989743752,2.4431297545489152,4
KLF5,0.9982597718153037,-0.18268290989743752,-0.18268290989743752,2.4431297545489152,4
KMT5A,1.2963387751608175,-0.1546862366992636,-0.1546862366992636,NA,0
KPNA2,0.22888431056246838,0.16912245786446975,0.16912245786446975,NA,0
KPNB1,2.0896366710128893,0.10004645871656813,0.10004645871656813,NA,0
KRAS,-0.23490123289003817,NA,NA,NA,0
KREMEN1,1.0691098518270274,NA,NA,NA,0
KREMEN2,1.0691098518270274,NA,NA,NA,0
KRT18,-0.7471784830472583,-0.1063961855173835,-0.1063961855173835,NA,0
KTN1,0.4079314139693489,0.1934154351822694,0.1934154351822694,NA,0
L3MBTL2,-0.3428060675687445,NA,NA,NA,0
LAMC2,1.8727721100924581,NA,NA,NA,0
LAT,0.6409517157502712,NA,NA,NA,0
LATS1,-5.183796975778702e-5,NA,NA,NA,0
LATS2,-1.845853871654805,NA,NA,NA,0
LEF1,-0.2500465691767513,NA,NA,-0.6119611652462958,4
LIG1,-0.5839093071147774,-0.3564488326552605,-0.3564488326552605,NA,0
LIMK1,-0.48483738776652835,0.5830603499770985,0.5830603499770985,NA,0
LIMK2,-0.48483738776652835,-0.1110484938515258,-0.1110484938515258,NA,0
LMNA,-0.7825044355676327,0.5846971598539226,0.5846971598539226,NA,0
LRIG1,0.014393366061627711,NA,NA,NA,0
LRP1,0.45727563072918126,0.46549189377764133,0.46549189377764133,2.306229563710256,3
LRP5,1.522186149147623,-0.11067538912944719,-0.11067538912944719,0.7935557569934953,0
LRP6,1.522186149147623,NA,NA,NA,0
LYN,0.6118248687168587,NA,NA,NA,0
M00213_c,0.5855564752640715,NA,NA,NA,0
M01389_c,0.05267166723073926,NA,NA,NA,0
MAD1L1,1.0552961171468072,0.32766324658483015,0.32766324658483015,NA,0
MAD2L1,0.9516930341315949,-0.29784755520100087,-0.29784755520100087,NA,0
MAF1,-0.017024602934557344,0.047661642346590365,0.047661642346590365,NA,0
MALT1,1.049058099517354,0.1727607274870504,0.1727607274870504,NA,0
MAML1,0.7532230869259012,NA,NA,NA,4
MAML2,0.14875707415553605,0.11359249891762994,0.11359249891762994,0.6930448432752696,4
MAML3,0.14875707415553605,NA,NA,NA,0
MAP1B,0.8893867764122151,0.5536707788931888,0.5536707788931888,NA,0
MAP1LC3A,1.0720494247565218,NA,NA,NA,0
MAP1LC3B,1.0720494247565218,0.3932247136425938,0.3932247136425938,NA,0
MAP2K1,4.027061227744817,0.03790381353656609,0.13538440252151507,NA,0
MAP2K2,0.07764626759606849,0.15145308500954757,0.15145308500954757,NA,0
MAP2K3,2.4528948950336673,0.17368233321172458,0.17368233321172458,NA,0
MAP2K4,0.026343111439043023,0.1856309929883981,0.1856309929883981,NA,0
MAP2K5,0.8057546018153143,NA,NA,NA,0
MAP2K7,2.20427231575912,NA,NA,NA,0
MAP3K1,0.965651311767094,NA,NA,NA,0
MAP3K10,0.23490123289003817,NA,NA,NA,0
MAP3K11,0.32805519480708867,0.1524360579277828,0.1524360579277828,NA,0
MAP3K12,-0.11890394143512445,NA,NA,NA,0
MAP3K14,1.5778972246207112,0.20531533128990642,0.20531533128990642,NA,0
MAP3K2,1.6565355752086386,NA,NA,NA,0
MAP3K3,-0.049738078597957244,0.17300854044003516,0.17300854044003516,NA,0
MAP3K4,-0.11890394143512445,NA,NA,NA,0
MAP3K7,-0.6866028442718416,NA,NA,NA,0
MAP4K2,0.6265838490009565,-0.1358793810301316,-0.1358793810301316,NA,0
MAP4K5,-0.29605773070344593,NA,NA,NA,0
MAPK1,3.171722339807089,0.09564540997476613,0.09564540997476613,NA,0
MAPK11,1.7803727491690768,NA,NA,NA,0
MAPK12,0.38284589881622405,0.012511516599670654,0.012511516599670654,NA,0
MAPK13,0.5405685592053112,NA,NA,NA,0
MAPK14,2.3713840400996125,-0.03384331723363106,-0.04162506581186152,NA,0
MAPK3,2.653673939693914,-0.1730486895914849,-0.1730486895914849,NA,0
MAPK6,0.2456920738017395,NA,NA,NA,0
MAPK7,1.1911450839795568,0.24045899986755032,0.24045899986755032,NA,0
MAPK8,1.8301661743156028,NA,NA,NA,0
MAPK8IP1,-0.47239947853822645,NA,NA,NA,0
MAPK8IP3,1.1283470521265628,NA,NA,NA,0
MAPK9,1.9922360375136527,NA,NA,NA,0
MAPKAP1,0.5142619495495155,NA,NA,NA,0
MAPKAPK2,1.4834469433428947,0.3564759099512399,0.3564759099512399,NA,0
MAPKAPK3,0.42448548243971806,-0.1693558656262561,-0.1693558656262561,NA,0
MAPKAPK5,1.2963387751608175,-0.1444077136216186,-0.1444077136216186,NA,0
MAPRE1,0.8454010607429715,0.11517871947116347,0.11517871947116347,NA,0
MARCKS,-1.7784463860056865,0.6039860279632319,0.6039860279632319,NA,0
MARK2,-0.29402374402217885,-0.23269752879116948,-0.23269752879116948,NA,0
