source_original,score,level
Enzyme3816__IMPA2,-1.1523617325252005,1
Enzyme3817__IMPA2,-1.1523617325252005,1
Enzyme3817__IMPA1,-1.1523617325252005,1
Enzyme94600002__SLC5A3,-1.1523617325252005,1
Enzyme5537__ACLY,-0.9124529043122493,3
Enzyme3813__MDH1,-0.9124529043122493,3
Enzyme7155__orphanReacMALOAAtm_TRANSPORTER4_reverse,-0.9124529043122493,3
Enzyme9857__orphanReacr1109,-1.6674102987520119,3
Enzyme9216__MDH1,-1.6674102987520119,3
Enzyme7155__orphanReacMALOAAtm_TRANSPORTER1,-1.6674102987520119,3
Enzyme9216__MDH2,-1.6674102987520119,3
Enzyme1662__SGPL1,-0.2062922303522003,3
Enzyme465__CHKA,-0.2062922303522003,3
Enzyme465__CHKB,-0.2062922303522003,3
Enzyme8049__orphanReacPHSGPL11c,-0.2062922303522003,3
Enzyme465__ETNK2,-0.2062922303522003,3
Enzyme465__ETNK1,-0.2062922303522003,3
Enzyme4355__NEU1,-0.24655873417031207,1
Enzyme4355__NEU3,-0.24655873417031207,1
Enzyme7989__NEU3,-0.3690387059417591,3
Enzyme7991__NEU3,-0.3690387059417591,3
Enzyme4191__NEU3,-0.3690387059417591,3
Enzyme3622__orphanReacACNAMtr,-0.3690387059417591,3
Enzyme9181__CYB5D1,-0.9735683277085394,3
Enzyme9217__ME1,-0.9735683277085394,3
Enzyme7338__LDHA,-0.9735683277085394,3
Enzyme7338__LDHB,-0.9735683277085394,3
Enzyme7338__UEVLD,-0.9735683277085394,3
Enzyme3833__PKM,-0.9735683277085394,3
Enzyme9172__LDHB,-0.35761397563500574,3
Enzyme1017__ME2,-0.35761397563500574,3
Enzyme9172__LDHA,-0.35761397563500574,3
Enzyme945100002__SLC16A1,-0.35761397563500574,3
Enzyme1018__ME2,-0.35761397563500574,3
Enzyme1018__ME3,-0.35761397563500574,3
Enzyme1338__AKR7A2,1.673375256980102,3
Enzyme1338__AKR1A1,1.673375256980102,3
Enzyme1338__AKR1B1,1.673375256980102,3
Enzyme1433__TMLHE,-0.6332215410821085,1
Enzyme220800003__SLC25A1,-0.6332215410821085,1
Enzyme618100003__SLC25A1,-0.6332215410821085,1
Enzyme166900002__SLC25A10,-0.6332215410821085,1
Enzyme168800002__SLC25A1,-0.6332215410821085,1
Enzyme618600002__SLC25A1,-0.6332215410821085,1
Enzyme8423__P4HA1,-1.4021762579808255,1
Enzyme8423__P4HA2,-1.4021762579808255,1
Enzyme167200002__SLC25A10,-0.6332215410821093,1
Enzyme9562__SUCLG1_SUCLA2_reverse,-0.6332215410821093,1
Enzyme617500001__SLC25A1,-0.6332215410821093,1
Enzyme9561__SUCLG1_SUCLG2_reverse,-0.6332215410821093,1
Enzyme9328__OXCT2,-0.6332215410821093,1
Enzyme9328__OXCT1,-0.6332215410821093,1
Enzyme955900002__SLC25A10,-0.6332215410821093,1
Enzyme220600002__SLC25A1,-0.6332215410821093,1
Enzyme8424__P4HA2,-1.4021762579808252,1
Enzyme8424__P4HA1,-1.4021762579808252,1
Enzyme445__DPYD,-0.770774135842598,5
Enzyme9595__TYMP,-0.770774135842598,5
Enzyme7225__ENO2,-1.6183164055875476,1
Enzyme7225__ENO1,-1.6183164055875476,1
Enzyme7225__ENO3,-1.6183164055875476,1
Enzyme619100001__SLC25A1,-1.6183164055875494,1
Enzyme619000001__SLC25A1,-1.6183164055875494,1
Enzyme9388__PCK2,-1.6183164055875494,1
Enzyme9592__SLC29A1,-1.0927543467388892,3
Enzyme7615__NT5E,-1.0927543467388892,3
Enzyme7615__NT5C3A,-1.0927543467388892,3
Enzyme7615__NT5C2,-1.0927543467388892,3
Enzyme1428__SLC29A1_reverse,-1.0927543467388892,3
Enzyme7615__NT5C,-1.0927543467388892,3
Enzyme9595__TYMP_reverse,-1.0927543467388892,3
Enzyme5774__CMPK1_reverse,2.316536018670826,5
Enzyme2249__RRM2B_reverse,2.316536018670826,5
Enzyme1496__orphanReacUTPtn,2.316536018670826,5
Enzyme329__CMPK1_reverse,2.316536018670826,5
Enzyme9635__UCK2,-0.8107507327583906,3
Enzyme9635__UCK1,-0.8107507327583906,3
Enzyme9635__UCKL1,-0.8107507327583906,3
Enzyme4784__UCK1,-0.8107507327583906,3
Enzyme4756__UPRT,-0.8107507327583906,3
Enzyme4784__UCKL1,-0.8107507327583906,3
Enzyme4784__UCK2,-0.8107507327583906,3
Enzyme9863__UCK2,-1.4354832248511515,3
Enzyme9863__UCK1,-1.4354832248511515,3
Enzyme9863__UCKL1,-1.4354832248511515,3
Enzyme1493__SLC29A1,-0.5846963922425886,1
Enzyme1260__UPP1_reverse,-0.5846963922425886,1
Enzyme1493__SLC29A2,-0.5846963922425886,1
Enzyme9863__UCK1_reverse,-1.0756804786617136,1
Enzyme9863__UCKL1_reverse,-1.0756804786617136,1
Enzyme9863__UCK2_reverse,-1.0756804786617136,1
Enzyme1493__SLC29A1_reverse,-0.5490076599185829,3
Enzyme1493__SLC29A2_reverse,-0.5490076599185829,3
Enzyme3779__NT5C3A,0.325724812222794,1
Enzyme3764__PNP_reverse,0.325724812222794,1
Enzyme3779__NT5E,0.325724812222794,1
Enzyme3779__NT5C2,0.325724812222794,1
Enzyme3779__NT5C,0.325724812222794,1
Enzyme444__DPYD,-0.7261500475206422,3
Enzyme9704__orphanReacDURADx,-0.7261500475206422,3
Enzyme3732__PGAM1_reverse,-1.1009090976441676,3
Enzyme3732__BPGM_reverse,-1.1009090976441676,3
Enzyme7225__ENO2_reverse,-1.1009090976441676,3
Enzyme3732__PGAM2_reverse,-1.1009090976441676,3
Enzyme7225__ENO3_reverse,-1.1009090976441676,3
Enzyme7225__ENO1_reverse,-1.1009090976441676,3
Enzyme927500002__SLC24A1,0.5301640208579633,2
Enzyme927600002__SLC24A1,0.5301640208579633,2
Enzyme3584__orphanReacCA2t,0.5301640208579633,2
Enzyme233__ATP2B1,0.39651943757661007,4
Enzyme233__ATP2B4,0.39651943757661007,4
Enzyme9698__CTH_reverse,-0.5439178234533244,1
Enzyme576000002__SLC38A2,-0.5439178234533244,1
Enzyme9701__CBS,-0.5439178234533244,1
Enzyme1611__GGCT,-0.5439178234533244,1
Enzyme95200001__SLC12A7,1.4215618175829976,4
Enzyme927500001__SLC24A1,1.4215618175829976,4
Enzyme9270__ATP1B1_ATP1A1,1.4215618175829976,4
Enzyme929400002__SLC12A2,1.4215618175829976,4
Enzyme9270__ATP1B3_ATP1A1,1.4215618175829976,4
Enzyme9270__ATP1B1_ATP1A3,1.4215618175829976,4
Enzyme95200001__SLC12A4,1.4215618175829976,4
Enzyme563600003__SLC1A3,3.0594736553652973,6
Enzyme275800002__orphanReacKt3r,3.0594736553652973,6
Enzyme3771__RPE_reverse,0.17661001314325667,1
Enzyme7325__RPIA,0.17661001314325667,1
Enzyme3844__PGD,0.17661001314325667,1
Enzyme1676__orphanReacr0841_reverse,0.17661001314325667,1
Enzyme851__PGD,-0.14399478293748033,3
Enzyme1676__orphanReacr0841,-0.14399478293748033,3
Enzyme738300002__SLC38A2,-0.43803705558844835,1
Enzyme7549__GLUL,-0.43803705558844835,1
Enzyme4743__HNMT,0.05944544178399761,1
Enzyme3840__AHCY_reverse,0.05944544178399761,1
Enzyme4361__PEMT,0.05944544178399761,1
Enzyme3840__AHCYL1_reverse,0.05944544178399761,1
Enzyme4788__KMT5A,0.05944544178399761,1
Enzyme4788__SETDB1,0.05944544178399761,1
Enzyme4788__SUV39H1,0.05944544178399761,1
Enzyme4788__SETD2,0.05944544178399761,1
Enzyme4788__KMT2A,0.05944544178399761,1
Enzyme4789__KMT5B,0.05944544178399761,1
Enzyme4789__KMT2A,0.05944544178399761,1
Enzyme4789__NSD1,0.05944544178399761,1
Enzyme4789__KMT5A,0.05944544178399761,1
Enzyme4789__KMT2D,0.05944544178399761,1
Enzyme4789__SETD1B,0.05944544178399761,1
Enzyme4789__SETD2,0.05944544178399761,1
Enzyme4789__KMT5C,0.05944544178399761,1
Enzyme4789__EHMT1,0.05944544178399761,1
Enzyme4789__SETDB1,0.05944544178399761,1
Enzyme4789__SETD1A,0.05944544178399761,1
Enzyme4789__SUV39H2,0.05944544178399761,1
Enzyme4789__SMYD3,0.05944544178399761,1
Enzyme4789__DOT1L,0.05944544178399761,1
Enzyme4789__SUV39H1,0.05944544178399761,1
Enzyme4789__EHMT2,0.05944544178399761,1
Enzyme4789__KMT2B,0.05944544178399761,1
Enzyme4789__KMT2C,0.05944544178399761,1
Enzyme4789__KMT2E,0.05944544178399761,1
Enzyme4789__SETMAR,0.05944544178399761,1
Enzyme4789__ASH1L,0.05944544178399761,1
Enzyme4789__SETD7,0.05944544178399761,1
Enzyme8252__SUV39H1,0.05944544178399761,1
Enzyme8252__ASH1L,0.05944544178399761,1
Enzyme8252__KMT2A,0.05944544178399761,1
Enzyme8252__KMT2B,0.05944544178399761,1
Enzyme8252__EHMT1,0.05944544178399761,1
Enzyme8252__KMT5B,0.05944544178399761,1
Enzyme8252__KMT2C,0.05944544178399761,1
Enzyme8252__SETMAR,0.05944544178399761,1
Enzyme8252__KMT2D,0.05944544178399761,1
Enzyme8252__KMT2E,0.05944544178399761,1
Enzyme8252__EHMT2,0.05944544178399761,1
Enzyme8252__DOT1L,0.05944544178399761,1
Enzyme8252__NSD1,0.05944544178399761,1
Enzyme8252__SUV39H2,0.05944544178399761,1
Enzyme8252__KMT5C,0.05944544178399761,1
Enzyme8252__SETDB1,0.05944544178399761,1
Enzyme8252__KMT5A,0.05944544178399761,1
Enzyme8252__SETD7,0.05944544178399761,1
Enzyme8252__SMYD3,0.05944544178399761,1
Enzyme8252__SETD2,0.05944544178399761,1
Enzyme8252__SETD1B,0.05944544178399761,1
Enzyme8252__SETD1A,0.05944544178399761,1
Enzyme7585__NME7_reverse,-0.7256336448845112,3
Enzyme7222__GUK1,-0.7256336448845112,3
Enzyme7585__NME6_reverse,-0.7256336448845112,3
Enzyme5769__CMPK1,-0.7256336448845112,3
Enzyme7585__NME3_reverse,-0.7256336448845112,3
Enzyme1486__CMPK1,-0.7256336448845112,3
Enzyme621700002__SLC25A19,-0.34371627025196566,3
Enzyme40700002__SLC25A19,-0.34371627025196566,3
Enzyme5692__CAT,0.9936652035454876,4
Enzyme72__orphanReacACALDtx_reverse,0.9936652035454876,4
Enzyme7278__NME6,-0.907420938119113,5
Enzyme345__orphanReacDCTPtn_reverse,-0.907420938119113,5
Enzyme7278__NME7,-0.907420938119113,5
Enzyme7278__NME3,-0.907420938119113,5
Enzyme3738__orphanReacURIDK2r,-1.2158623042157668,3
Enzyme3725__NME3_reverse,-1.2158623042157668,3
Enzyme443__orphanReacDUDPtn_reverse,-1.2158623042157668,3
Enzyme3725__NME6_reverse,-1.2158623042157668,3
Enzyme3725__NME7_reverse,-1.2158623042157668,3
Enzyme443__orphanReacDUDPtn,-0.9333519991057287,5
Enzyme9290__NME2_NME1_reverse,-0.9333519991057287,5
Enzyme9290__NME1_NME2_reverse,-0.9333519991057287,5
Enzyme9562__SUCLG1_SUCLA2,-0.5748508378968036,3
Enzyme5580__OGDH_DLD_PDHX_DLST,-0.5748508378968036,3
Enzyme827300002__DBI,-0.5748508378968036,3
Enzyme9561__SUCLG1_SUCLG2,-0.5748508378968036,3
Enzyme9392__PFKFB4,0.03325922166180765,5
Enzyme9392__PFKFB3,0.03325922166180765,5
Enzyme9392__PFKFB2,0.03325922166180765,5
Enzyme9747__DHFR_reverse,0.0743246660501397,5
Enzyme365__orphanReacDHFtm_reverse,0.0743246660501397,5
Enzyme8928__DHFR,0.0743246660501397,5
Enzyme3666__DHFR_reverse,0.0743246660501397,5
Enzyme365__orphanReacDHFtm,-0.0058355926380772374,5
Enzyme1604__DHFR,-0.0058355926380772374,5
Enzyme3782__TKT,-0.20910155768038055,3
Enzyme3777__TALDO1_reverse,-0.20910155768038055,3
Enzyme668__ACADS,-0.3256349200813423,5
Enzyme667__ACADM,-0.3256349200813423,5
Enzyme661__ACADM,-0.3256349200813423,5
Enzyme664__ACADS,-0.3256349200813423,5
Enzyme666__ACADM,-0.3256349200813423,5
Enzyme668__ACADM,-0.3256349200813423,5
Enzyme6096__ACADM,-0.3256349200813423,5
Enzyme665__ACADM,-0.3256349200813423,5
Enzyme664__ACADM,-0.3256349200813423,5
Enzyme1625__PECR_reverse,-0.3256349200813423,5
Enzyme6089__ACADM,-0.3256349200813423,5
Enzyme661__ACADS,-0.3256349200813423,5
Enzyme1625__MECR_reverse,-0.3256349200813423,5
Enzyme6403__ECHS1_HADH_ACAA2,-0.3256349200813423,5
Enzyme6085__ACADS,-0.3256349200813423,5
Enzyme6086__ACADS,-0.3256349200813423,5
Enzyme6085__ACADM,-0.3256349200813423,5
Enzyme6086__ACADM,-0.3256349200813423,5
Enzyme669__ACADM,-0.5748508378967992,3
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,-0.5748508378967992,3
Enzyme669__ACADS,-0.5748508378967992,3
Enzyme6106__ACADS,-0.5748508378967992,3
Enzyme6106__ACADM,-0.5748508378967992,3
Enzyme264__orphanReacCMPACNAtn,-1.157856380257362,3
Enzyme265__CMAS,-1.157856380257362,3
Enzyme8241__COMT_reverse,-1.0672293884597106,1
Enzyme8499__orphanReacCRVSM1SPhc,-1.0672293884597106,1
Enzyme5114__orphanReacDELACCRVSM23hc,-1.0672293884597106,1
Enzyme5113__orphanReacAM1C4N9CShc,-1.0672293884597106,1
Enzyme5130__orphanReacAM4NCShr,-1.0672293884597106,1
Enzyme8788__orphanReacAM1A4NCShc,-1.0672293884597106,1
Enzyme5248__orphanReacS3MEACMPhc,-1.0672293884597106,1
Enzyme5127__orphanReacAM4N9CShc,-1.0672293884597106,1
Enzyme3725__NME3,-0.9322487284567674,1
Enzyme3725__NME7,-0.9322487284567674,1
Enzyme3725__NME6,-0.9322487284567674,1
Enzyme2571__ACADVL_HADHA,-0.5748508378967992,3
Enzyme4687__ACADVL,-0.5748508378967992,3
Enzyme4647__ACADVL,-0.5748508378967992,3
Enzyme5547__ACADS,-0.5748508378967992,3
Enzyme8044__ACADVL,-0.5748508378967992,3
Enzyme4626__ACADM,-0.5748508378967992,3
Enzyme8044__ACAD9,-0.5748508378967992,3
Enzyme10355__ACADM_ECHS1,-0.5748508378967992,3
Enzyme10359__ACADVL_HADHA,-0.5748508378967992,3
Enzyme4634__ACADM,-0.5748508378967992,3
Enzyme4617__ACADVL,-0.5748508378967992,3
Enzyme4687__ACAD9,-0.5748508378967992,3
Enzyme4653__ACAD9,-0.5748508378967992,3
Enzyme8039__ACADVL,-0.5748508378967992,3
Enzyme8385__ACAD9,-0.5748508378967992,3
Enzyme4646__ACADM,-0.5748508378967992,3
Enzyme6526__ACADVL_HADHA_HADHB,-0.5748508378967992,3
Enzyme2558__ACADVL_HADHA,-0.5748508378967992,3
Enzyme4647__ACADM,-0.5748508378967992,3
Enzyme4634__ACAD9,-0.5748508378967992,3
Enzyme4687__ACADM,-0.5748508378967992,3
Enzyme8357__ACAD9,-0.5748508378967992,3
Enzyme6516__ACADVL_HADHA,-0.5748508378967992,3
Enzyme4649__ACADM,-0.5748508378967992,3
Enzyme8385__ACADVL,-0.5748508378967992,3
Enzyme8044__ACADM,-0.5748508378967992,3
Enzyme2551__ACADVL_HADHA,-0.5748508378967992,3
Enzyme94__ACAD8,-0.5748508378967992,3
Enzyme8385__ACADM,-0.5748508378967992,3
Enzyme4649__ACADVL,-0.5748508378967992,3
Enzyme8369__ACAD9,-0.5748508378967992,3
Enzyme4617__ACADM,-0.5748508378967992,3
Enzyme92__ACADM,-0.5748508378967992,3
Enzyme2600__ACADS_ECHS1_HADH_ACAA2,-0.5748508378967992,3
Enzyme4647__ACAD9,-0.5748508378967992,3
Enzyme8369__ACADM,-0.5748508378967992,3
Enzyme2621__ACADVL_HADHA_HADHB,-0.5748508378967992,3
Enzyme2627__ACADVL_HADHA_HADHB,-0.5748508378967992,3
Enzyme4646__ACADVL,-0.5748508378967992,3
Enzyme4613__ACADM,-0.5748508378967992,3
Enzyme250__CHDH,-0.5748508378967992,3
Enzyme8039__ACAD9,-0.5748508378967992,3
Enzyme8967__GPD2,-0.5748508378967992,3
Enzyme9066__GCDH,-0.5748508378967992,3
Enzyme4646__ACAD9,-0.5748508378967992,3
Enzyme2607__ACADM_ECHS1_HADH_ACAA2,-0.5748508378967992,3
Enzyme8357__ACADM,-0.5748508378967992,3
Enzyme5547__ACAD9,-0.5748508378967992,3
Enzyme2630__ACADVL_HADHA,-0.5748508378967992,3
Enzyme2619__ACADVL_HADHA,-0.5748508378967992,3
Enzyme8039__ACADM,-0.5748508378967992,3
Enzyme4626__ACAD9,-0.5748508378967992,3
Enzyme6112__ACADS,-0.5748508378967992,3
Enzyme6112__ACADM,-0.5748508378967992,3
Enzyme7725__orphanReacTD2GLTRCOAm,-0.5748508378967992,3
Enzyme4653__ACADM,-0.5748508378967992,3
Enzyme4649__ACAD9,-0.5748508378967992,3
Enzyme2598__ACADM_ECHS1_HADH_ACAA2,-0.5748508378967992,3
Enzyme93__IVD,-0.5748508378967992,3
Enzyme3878__orphanReacGLUTACOAm,-0.5748508378967992,3
Enzyme4640__ACADVL,-0.5748508378967992,3
Enzyme5547__ACADM,-0.5748508378967992,3
Enzyme2672__ACADVL_HADHA,-0.5748508378967992,3
Enzyme2743__orphanReacG3PDm,-0.5748508378967992,3
Enzyme6554__ACADS_ECHS1_HADH_ACAA2,-0.5748508378967992,3
Enzyme94__ACADM,-0.5748508378967992,3
Enzyme4653__ACADVL,-0.5748508378967992,3
Enzyme8366__ACADM,-0.5748508378967992,3
Enzyme5547__ACAD11,-0.5748508378967992,3
Enzyme8361__ACAD9,-0.5748508378967992,3
Enzyme6582__ACADVL_HADHA_HADHB,-0.5748508378967992,3
Enzyme5547__ACAD8,-0.5748508378967992,3
Enzyme8357__ACADVL,-0.5748508378967992,3
Enzyme5547__ACAD10,-0.5748508378967992,3
Enzyme8363__ACAD9,-0.5748508378967992,3
Enzyme4640__ACADM,-0.5748508378967992,3
Enzyme2583__ACADVL,-0.5748508378967992,3
Enzyme4613__ACADVL,-0.5748508378967992,3
Enzyme2659__ACADVL_HADHA,-0.5748508378967992,3
Enzyme8361__ACADVL,-0.5748508378967992,3
Enzyme4617__ACAD9,-0.5748508378967992,3
Enzyme2595__ACADM_ECHS1,-0.5748508378967992,3
Enzyme8125__ACADM,-0.5748508378967992,3
Enzyme2741__ACADVL,-0.5748508378967992,3
Enzyme4613__ACAD9,-0.5748508378967992,3
Enzyme6576__ACADM,-0.5748508378967992,3
Enzyme2692__ACADVL,-0.5748508378967992,3
Enzyme8363__ACADVL,-0.5748508378967992,3
Enzyme6396__ACADM,-0.5748508378967992,3
Enzyme4640__ACAD9,-0.5748508378967992,3
Enzyme6528__ACADVL_HADHA_HADHB,-0.5748508378967992,3
Enzyme6405__ACADM,-0.5748508378967992,3
Enzyme6396__ACOX1,-0.5748508378967992,3
Enzyme4634__ACADVL,-0.5748508378967992,3
Enzyme8361__ACADM,-0.5748508378967992,3
Enzyme8366__ACAD9,-0.5748508378967992,3
Enzyme8363__ACADM,-0.5748508378967992,3
Enzyme6544__ACADVL,-0.5748508378967992,3
Enzyme6088__ACADS,-0.5748508378967992,3
Enzyme6088__ACADM,-0.5748508378967992,3
Enzyme8349__ACADVL,-0.5748508378967992,3
Enzyme8349__ACAD9,-0.5748508378967992,3
Enzyme8349__ACADM,-0.5748508378967992,3
Enzyme4612__ACAD9,-0.5748508378967992,3
Enzyme4612__ACADM,-0.5748508378967992,3
Enzyme671__ACADM,-0.5748508378967992,3
Enzyme671__ACADS,-0.5748508378967992,3
Enzyme4600__ACADM,-0.5748508378967992,3
Enzyme4600__ACADVL,-0.5748508378967992,3
Enzyme4600__ACAD9,-0.5748508378967992,3
Enzyme8350__ACADM,-0.5748508378967992,3
Enzyme8350__ACADVL,-0.5748508378967992,3
Enzyme8350__ACAD9,-0.5748508378967992,3
Enzyme6109__ACADM,-0.5748508378967992,3
Enzyme6109__ACADS,-0.5748508378967992,3
Enzyme9720__DCK,-0.8876788661671224,5
Enzyme7651__CMPK1_reverse,-0.8876788661671224,5
Enzyme9279__DCTPP1,-0.8876788661671224,5
Enzyme7376__DCTD_reverse,-0.8876788661671224,5
Enzyme7337__TK1,-0.7707741358425977,5
Enzyme7337__TK2,-0.7707741358425977,5
Enzyme7278__NME6_reverse,-0.7256336448845113,3
Enzyme320__CMPK1,-0.7256336448845113,3
Enzyme7278__NME3_reverse,-0.7256336448845113,3
Enzyme9630__CMPK1,-0.7256336448845113,3
Enzyme7278__NME7_reverse,-0.7256336448845113,3
Enzyme5779__CMPK1,-0.7256336448845113,3
Enzyme5778__CMPK1,-0.7256336448845113,3
Enzyme463__ETFB_ETFA,-0.5860537777897217,3
Enzyme6510__ETFDH_ETFB_ETFA,-0.5860537777897217,3
Enzyme6510__ETFB_ETFA,-0.5860537777897217,3
Enzyme5890__PGAM1_reverse,-0.5833555216929227,3
Enzyme5890__PGAM2_reverse,-0.5833555216929227,3
Enzyme7284__MIA3,-0.5833555216929227,3
Enzyme7546__GAPDH,-0.5833555216929227,3
Enzyme7284__PGK1,-0.5833555216929227,3
Enzyme5890__BPGM_reverse,-0.5833555216929227,3
Enzyme3724__NME6_reverse,-1.6604583118195597,5
Enzyme3724__NME3_reverse,-1.6604583118195597,5
Enzyme3724__NME7_reverse,-1.6604583118195597,5
Enzyme442__orphanReacDTDPtn_reverse,-1.6604583118195597,5
Enzyme3674__DTYMK,-1.6604583118195597,5
Enzyme6133__NME1_reverse,-0.33063482496094426,5
Enzyme6133__NME2_reverse,-0.33063482496094426,5
Enzyme5890__BPGM,-0.6491886100553484,1
Enzyme5890__PGAM2,-0.6491886100553484,1
Enzyme5890__PGAM1,-0.6491886100553484,1
Enzyme4790__SEC11A,-0.4306238069699273,1
Enzyme4790__SPCS3,-0.4306238069699273,1
Enzyme4790__SPCS1,-0.4306238069699273,1
Enzyme4790__SEC11C,-0.4306238069699273,1
Enzyme4790__SPCS2,-0.4306238069699273,1
Enzyme685__FASN,-0.0018446593362014647,5
Enzyme9834__orphanReacr0973,-0.0018446593362014647,5
Enzyme6632__SLC27A4,-0.0018446593362014647,5
Enzyme1566__MECR,-0.5066412007794144,5
Enzyme1566__PECR,-0.5066412007794144,5
Enzyme3724__NME7,-1.1009090976441578,3
Enzyme3724__NME3,-1.1009090976441578,3
Enzyme5896__orphanReacDTTPtn_reverse,-1.1009090976441578,3
Enzyme3724__NME6,-1.1009090976441578,3
Enzyme5896__orphanReacDTTPtn,-0.7815269350208331,5
Enzyme1097__NME2_NME1,-0.7815269350208331,5
Enzyme1097__NME1_NME2,-0.7815269350208331,5
Enzyme6133__NME1,-0.7815269350208331,5
Enzyme6133__NME2,-0.7815269350208331,5
Enzyme1565__GMPS,-0.36554560139205633,1
Enzyme1181__PDE1C,-0.36554560139205633,1
Enzyme1563__GMPR_reverse,-0.36554560139205633,1
Enzyme1563__GMPR2_reverse,-0.36554560139205633,1
Enzyme1545__ITPA,-0.36554560139205633,1
Enzyme3697__HPRT1,-0.36554560139205633,1
Enzyme7574__HK2,-0.49434508002122624,5
Enzyme7574__HKDC1,-0.49434508002122624,5
Enzyme8969__SLC37A4_reverse,-0.49434508002122624,5
Enzyme7283__GPI_reverse,-0.49434508002122624,5
Enzyme4822__GPI,-0.49434508002122624,5
Enzyme7574__HK1,-0.49434508002122624,5
Enzyme7544__G6PD_reverse,-0.49434508002122624,5
Enzyme3734__PGM2,-0.49434508002122624,5
Enzyme3734__PGM1,-0.49434508002122624,5
Enzyme1572__HK1,-0.3333998510209459,1
Enzyme1572__HK2,-0.3333998510209459,1
Enzyme1571__HK1,-0.49434508002122624,5
Enzyme1571__HK2,-0.49434508002122624,5
Enzyme3738__orphanReacURIDK2r_reverse,-0.3437162702519655,3
Enzyme9812__orphanReacr0818,-0.3437162702519655,3
Enzyme446__TK1,-0.3437162702519655,3
Enzyme1092__DTYMK,-0.3437162702519655,3
Enzyme5897__orphanReacDUMPtn_reverse,-0.3437162702519655,3
Enzyme5900__DUT,0.21107402856464358,5
Enzyme5897__orphanReacDUMPtn,0.21107402856464358,5
Enzyme7585__NME6,-0.31760538349508527,5
Enzyme5814__orphanReacDGTPtn_reverse,-0.31760538349508527,5
Enzyme7585__NME7,-0.31760538349508527,5
Enzyme7585__NME3,-0.31760538349508527,5
Enzyme3755__PNP,-0.49993204562566274,3
Enzyme3756__PNP,-0.49993204562566274,3
Enzyme3758__PNP,-0.49993204562566274,3
Enzyme7304__PGM1_reverse,-0.49993204562566274,3
Enzyme7304__PGM2_reverse,-0.49993204562566274,3
Enzyme9718__HK2,-0.3333998510209459,1
Enzyme9718__HK1,-0.3333998510209459,1
Enzyme1573__HK1,-0.3333998510209459,1
Enzyme1573__HK2,-0.3333998510209459,1
Enzyme1574__HK1,-0.3333998510209459,1
Enzyme1574__HK2,-0.3333998510209459,1
Enzyme39400001__SLC25A19,-0.3333998510209461,1
Enzyme585900002__SLC25A19,-0.3333998510209461,1
Enzyme39600002__SLC25A19,-0.3333998510209461,1
Enzyme39500001__SLC25A19,-0.3333998510209461,1
Enzyme9780__PECR_reverse,-0.5066412007794138,5
Enzyme9780__MECR_reverse,-0.5066412007794138,5
Enzyme7279__NME6,-0.757765429514216,3
Enzyme338__orphanReacDATPtn_reverse,-0.757765429514216,3
Enzyme7279__NME3,-0.757765429514216,3
Enzyme7279__NME7,-0.757765429514216,3
Enzyme319__CMPK1_reverse,-0.33063482496094426,5
Enzyme9292__NME2_NME1,-0.33063482496094426,5
Enzyme9292__NME1_NME2,-0.33063482496094426,5
Enzyme331__CMPK1_reverse,-0.33063482496094426,5
Enzyme9629__CMPK1_reverse,-0.33063482496094426,5
Enzyme251__CHKB,-0.8062399382641945,3
Enzyme252__orphanReacCHOLPtl_reverse,-0.8062399382641945,3
Enzyme251__CHKA,-0.8062399382641945,3
Enzyme252__orphanReacCHOLPtl,-0.3941689628043379,5
Enzyme9533__SMPD1,-0.3941689628043379,5
Enzyme1559__DHFR,-0.44829265208259217,3
Enzyme1416__orphanReacTHFtm_reverse,-0.44829265208259217,3
Enzyme3666__DHFR,-0.44829265208259217,3
Enzyme3805__ATIC,-0.44829265208259217,3
Enzyme1416__orphanReacTHFtm,-0.5095925107882948,3
Enzyme9703__DHFR,-0.5095925107882948,3
Enzyme221400003__SLC25A1,-1.5567270376278401,3
Enzyme221900003__SLC25A1,-1.5567270376278401,3
Enzyme7701__LDHA,-1.5567270376278401,3
Enzyme621600002__SLC25A10,-1.3869042408728764,5
Enzyme616800002__SLC25A1,-1.3869042408728764,5
Enzyme220500002__SLC25A1,-1.3869042408728764,5
Enzyme9099__orphanReacH2O2tly,1.5281816242470154,4
Enzyme4482__PRDX6,1.5281816242470154,4
Enzyme7717__ACOT1,-0.5049386501171932,1
Enzyme7717__ACOT2,-0.5049386501171932,1
Enzyme7717__ACOT7,-0.5049386501171932,1
Enzyme9118__SLC27A2,-0.5049386501171932,1
Enzyme9717__HK1,-0.4549294413709554,5
Enzyme9717__HK2,-0.4549294413709554,5
Enzyme9715__HK1,-0.4796969649141933,3
Enzyme9715__HK2,-0.4796969649141933,3
Enzyme9716__HK2,0.03325922166180755,5
Enzyme9716__HK1,0.03325922166180755,5
Enzyme863__GPX4,0.9875932621790915,2
Enzyme4351__GPX1,0.9875932621790915,2
Enzyme863__PRDX2,0.9875932621790915,2
Enzyme863__GPX1,0.9875932621790915,2
Enzyme4351__PRDX6,0.9875932621790915,2
Enzyme863__PRDX1,0.9875932621790915,2
Enzyme9774__MECR,-0.5066412007794144,5
Enzyme9774__PECR,-0.5066412007794144,5
Enzyme7704__HK2,-0.4796969649141933,3
Enzyme8924__PFKFB3,-0.4796969649141933,3
