rownames(all_activity_scores),786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
MAPKAPK5,1.7496003559769722,1.6837066402958998,-1.6690884775944461,1.9883680922404285,1.9041589617405887,2.007097806865141,-1.6648165672463726,-1.6865444513375096,-2.001511738400918,2.0807403927998998,-1.6192493805053212,-1.736634543359761,-1.644129674198014,-1.4482303636981477,2.0155081612177104,1.8799352934213873,1.7761470592375521,-1.6918708188695626,-1.7693371330507677,-1.633598819809269,-1.8841833495084908,1.7817637068591505,1.8407742490549293,1.753130768790065,-1.6794827291647203,1.7448403331487563,1.67432513682938,-1.6936863923262158,1.8985148018003353,-1.9249210420891871,-1.8290174029244652,-1.7931153658712666,-1.7029248020780436,-1.9342607531209388,-1.7138239613949824,1.9137624662483586,-1.8019985724494658,-2.0031954387220154,1.8951443834139743,-1.803226275834948,1.9170704596170502,1.608438759681971,1.8956946933963295,1.9383338866941966,1.7058881502499093,1.8702929893887692,1.8267274867713825,1.8246371116749616,1.8181623045302073,1.893365298997684,-1.8881531878382825,-1.3579309878299661,-1.7658890630575783,1.9030851423579587,1.8970369456095082,1.6873756257683254,1.8223765465139967,1.988165856714377
MCPH1,-1.4663017707731683,-1.5082895579773439,1.5970089009636197,-1.6309864444410067,-1.565784029156908,-1.5412193640187168,1.9879432654379237,1.8946458349856012,1.4752753372718772,-1.4367400631239169,1.733174446185249,1.5870511236148364,1.8213454452228632,2.1380363556116233,-1.4739783595315223,-1.587388352562888,-1.610548425133098,1.9103521765234641,1.7015763342958732,1.960266591143809,1.697038993243777,-1.6904180102823132,-1.6088735683795041,-1.7144633273725054,1.6916884530535754,-1.4626975844801624,-1.9034803374754137,1.8982104390308545,-1.6747133416155853,1.5536985271652899,1.673779776168501,1.6140518092939076,1.8929330705475897,1.5331154601804526,1.6640113463815156,-1.5429646372129637,1.7299846557021017,1.5252191613433854,-1.5405408501349127,1.9918485013206042,-1.6774262256979497,-1.7977078069052614,-1.5469346331258707,-1.5557983361423882,-1.6844627268240693,-1.9767281249444733,-1.7276003803225533,-1.6012865500717604,-1.4982462324836838,-1.627095636041859,2.12830140433436,1.7826364536287256,1.5824926154025818,-1.5312330161519843,-1.611868197660287,-1.7548471818153166,-1.5761320237850167,-1.5105972107449532
MDM2,0.3628060404454539,0.5067574684722371,-0.47942490604567706,0.36771579098763024,0.31661707179042414,0.444631783494816,-0.24703788817953967,-0.35362196168588556,-0.4488751032511183,0.4527034359949564,-0.6352531529402419,-0.5349804726799501,-0.48392434543128443,-0.6418529839229066,0.5207263108524974,0.4578061619429645,0.38804548918528575,-0.5600133334062186,-0.37282666002970727,-0.36636254368674664,-0.6064821796130525,0.37983642353073876,0.3153809286423024,0.17900934252035008,-0.5793533379931595,0.43553904221576756,0.15109109227618225,-0.09052855081276456,0.3472945012966653,-0.5586021863828305,-0.4126324183937152,-0.45153760956078015,-0.17876726324178535,-0.5256557256723899,-0.2675515200305393,0.5955176838714852,-0.4248623191200484,-0.45171267705451373,0.5262466211823036,-0.4753802990939034,0.3679177141042827,0.1180308718094542,0.2843233480398272,0.33123637184636656,0.2634953865382375,0.15949744744331784,0.5539280557784401,0.6162140431853793,0.32111674461338974,0.2304091490063824,-0.05131545877231488,-0.8669673207543569,-0.3173331969670349,0.41635724851905276,0.483552717938272,0.13540963617169097,0.3501279209812417,0.44105842524009653
MECOM,-0.47341575791625107,-0.4304639003152966,0.4897875699115749,-0.34077143050079534,-0.43289857539775595,-0.5138964103814373,0.5675537052506029,0.48394561388441815,0.37387910240542344,-0.42500769055401405,0.5759203039419816,0.27469909266068543,0.39579169397377306,0.5010924325153486,-0.2676493494552852,-0.48965961094515525,-0.5891414638523367,0.4894073133980835,0.5430883059668888,0.37175590777458034,0.3531525396059531,-0.5431434853272965,-0.4994593239673875,-0.33358697830230855,0.5252195196148419,-0.4268087511855876,-0.5258225566353611,0.4847426570308455,-0.3206331112765539,0.34093301750695615,0.49239524623903763,0.31242101290044383,0.4646280274996321,0.3051706642641392,0.45929380104906636,-0.2646908449422646,0.5437353457157412,0.20600281816071683,-0.42734800276379564,0.6499907032649389,-0.5095087009060504,-0.3780085143734822,-0.4581377040977998,-0.4607755836952163,-0.43957549087898434,-0.317458803644634,-0.420361031232858,-0.47286792950740325,-0.44422526127222084,-0.3378711062228399,0.5969661165393974,0.47727060014097905,0.4584861177860782,-0.5041764796378585,-0.37505954600649466,-0.23268537194474312,-0.47153164027562877,-0.404463639267268
MED14,0.6861000887986216,0.6498706494174348,-0.6397295683206753,0.7304047968453338,0.8340161181010034,0.7338098553950456,-0.6956284268916674,-0.9508488889908134,-0.6230649715428018,0.7087340175228941,-0.6849516229167207,-0.6627444143116523,-0.7002551138661077,-0.38774439592743404,0.7262681554527382,0.7715033075084926,0.5953418947657192,-0.6144538196550555,-0.8866248133404522,-0.7319438332724463,-0.7088645756144877,0.6190332620556448,0.6795154467417138,0.7657892420789493,-0.6930248860514167,0.6603844327181996,0.794108948527291,-0.4030910511676835,0.7112224123829248,-0.6313168590678788,-0.707319000932177,-0.6320938095723807,-0.6519493055903471,-0.6810324596887656,-0.5953922952935407,0.6855763836121689,-0.7038572788792407,-0.6568235238640224,0.7832081437938185,-0.6226474956146657,0.7364004880917243,0.5736869178371539,0.6868066668159859,0.6572862188165282,0.7467443616832076,0.7735003950432886,0.5986180798252136,0.6458130302448687,0.6562724417243552,0.7273260155134563,-0.8841227636369312,-0.2196141565583808,-0.8098929138068486,0.7647011601485488,0.6571237678226498,0.7739629866542882,0.7422264189017463,0.6277975015810041
MEDROL,1.0157439959196515,1.0231731052381685,-0.9109656513143849,1.0046777500440633,1.127383874901534,1.039815090579014,-0.82986774908159755,-1.0713270473050038,-0.8416937599275913,1.0223080145615469,-0.9004584042397444,-0.9571488650613905,-0.9125249252459893,-0.49892304124457365,1.0708672236870107,1.0477032493405478,0.930997129571309,-0.7988745393610268,-1.2143574999796043,-0.9191530688800426,-0.9759766237297142,0.9554916718115164,0.9582610036537903,1.0231163455102552,-0.9866337358468702,0.9839761775267529,1.1646892115337948,-0.4422140235018708,1.0509929285031614,-0.9821931647734744,-0.928882148611022,-0.9159722436741263,-0.9104344013102462,-1.0049865546395498,-0.9004236958498276,1.014953312990141,-0.9826520638665048,-0.9837362314726936,1.0546407425624844,-0.7635209403171683,1.0282202956493653,0.9507248581703563,0.9936432052581028,1.0226604724486603,0.9885989448559804,1.0607865745507277,0.9631321612510675,0.9273703633457535,0.9931592736613478,1.1043073463004311,-1.052003670300349,-0.5647966674510742,-1.0743930321590953,0.97052417805452,0.8999814937511502,1.0106779529949852,1.0263023472637063,0.9837769919177182
MEF2D,2.2300955132709555,2.305340064950912,-1.987213817469373,2.207053327740318,2.377532359677442,2.2400591741188274,-2.4383416051366797,-2.081691778497485,-2.342501557291432,2.292330919201197,-2.1320363468209,-2.1823879164194233,-2.0138112488746343,-2.3435233416239023,2.381875742232025,2.3719853947872442,2.1692402359833562,-2.1150450044099354,-1.9585867433070359,-2.1856340274888124,-2.065280970826034,2.2633306985933,2.134746282109805,2.281877516306737,-2.1330188434370734,2.3091087473856358,2.0999371632921813,-2.3394922843734367,2.1795672455537747,-2.4858574310372803,-2.1646966127611984,-2.2673895803989343,-1.98095574213271,-2.200329226623917,-2.2870296833495316,2.3473821021825727,-2.1822827738479256,-2.229347223681966,2.1317747066031645,-2.1973599859861452,2.2084017664903413,2.0243235674842945,2.2929898004402545,2.3021217181043325,2.3925010537962828,2.18426094747747,2.317381349261023,2.281673130641737,2.3432827292254976,2.261009950759008,-1.9982751454107615,-2.024076684842253,-2.1232784084021437,2.2308045026714733,2.3464990827259387,2.1949793475758694,2.3862182177906632,2.2891809398216165
MNAT1,0.7821637951969295,1.081198840484009,-0.9380265921759748,0.9454559592008572,0.7931135324333174,1.0648032329177795,-0.28451066968584166,-0.648897798047255,-0.9546611474662084,1.0664936258999718,-0.8589742298078566,-0.8785561810479542,-0.9234421878117912,-0.40556239200668637,0.9907455490005297,0.9012059744716716,0.7822343689047395,-0.894204176238172,-0.9894401590434528,-0.6766889326056217,-1.018083458143763,0.8693106073253294,0.7571873630657705,0.6957677199416111,-0.4488686318797484,0.9117315829468405,0.6647827919384269,-0.05334667259536459,1.0107898377643032,-1.1487975120452547,-0.9277381986740383,-0.9795217596095228,-0.6784422186449096,-0.9484650401450136,-0.8142323867526765,0.9204335847778474,-0.8925289553920399,-0.908624607171426,0.8863481599086295,-0.9116085922811398,0.8610363381093905,0.8190507276490409,0.8041520507702661,0.9190758570282646,0.9892296319845751,0.878929472378413,0.8313496295610242,0.7565628037996526,0.865447538787347,0.8267953803535327,-1.0957453672074446,-0.36982054258182356,-0.8496838656545561,0.9359723037169795,0.9688015048195486,0.6221013711276392,0.8931086336210521,0.93357549240102
MSX1,0.7972463972185941,0.6401963388345969,-0.6506004970817735,0.8883602465107356,0.7880130854599808,0.8173186988377519,-0.6674538525314335,-0.6317890867428172,-0.9249508374896326,0.788719057965142,-0.6175152137343821,-0.7363120370961667,-0.6043969541591754,-0.1406738807129084,0.6905914375629035,0.8339193756928226,0.6295812212045943,-0.5902041169870043,-0.7065432085800273,-0.4122302489294693,-0.693448041363754,0.5806201121217242,0.7211858712883409,0.8395543139327539,-0.726265392022491,0.8902142728341912,0.664062096469194,-0.8299903336164844,0.7557061029608242,-0.7398156723889975,-0.7987359675650404,-0.7309731238151275,-0.7367588714582577,-0.852455286733112,-0.7652203671212915,0.670000507805845,-0.7018070626549766,-0.7626887783235722,0.8737501601079269,-0.3351751961876867,0.8123331574184137,0.7448490230499402,0.7221225905647732,0.849301629412089,0.6786454977133753,0.838134913881115,0.8660286379684436,0.7153269578701468,0.818849481506221,0.7806896389240815,-0.5749831464566998,-0.47903691871915055,-0.8521959953677993,0.8486180325818761,0.8628283572894072,0.6954763795192768,0.7525616638801693,0.8006737462266161
MTMR4,0.9561175291584181,1.0038960667742525,-0.9005190960612115,0.890704208687024,1.09657893439999,1.0861165202806773,-0.2382367493106534,-0.8731761568813491,-1.0195937884062325,0.9578400644380074,-0.8390360746018306,-0.6700386885912897,-0.8259425212053324,-0.3012842664184128,0.9975094270860095,1.0541945907584611,1.0349147433253032,-0.6950012024138089,-1.1899281758216635,-0.46340943203119206,-0.9967487608457178,0.9430435984140748,0.8913293498229565,0.7406818710975209,-0.712912442228195,1.0108198468318907,1.0559948481455246,-0.46262563430453824,0.972284245953645,-0.9756632231779274,-1.0494144272992507,-1.0238751245392035,-0.6978272261453868,-0.9446408361894882,-0.9313306524044633,1.0665450975806194,-1.2112975662078636,-0.9303503820525355,0.9370608883162472,-0.6814206347652407,0.8749149808174228,0.7104478082792308,0.9817446470940512,1.0756545913841415,0.9886365099204476,0.8904295474161233,0.8783039087347685,1.0631847077798982,0.9668520306842078,1.077738643946695,-0.6423608328368352,-0.6747693978303878,-1.0167336543595842,1.0488182632365834,0.9764481919473903,0.628594543043292,1.054347159128143,0.9266395316193435
MTOR,2.724190114791464,2.465618139669611,-2.3390144809135314,2.779771743016651,2.5838836856486456,2.7038621693908693,-2.356733268912368,-2.7609989317947017,-2.663158182852612,2.80780009641777,-2.7920131606721963,-2.657561105423754,-2.8843934852941335,-2.8300535020695374,2.862193346348891,2.785407392274955,2.6277924526960312,-2.764310343959709,-2.785744912750468,-2.6539232618259683,-2.7963252045022884,2.762705955801085,2.6662121153586016,2.4763164720731576,-2.6473559059885354,2.8116049557172405,2.589665216948327,-2.861540406130541,2.695506318753855,-2.8806397926029406,-2.8159078030078835,-2.826492027848656,-2.6361049524726865,-2.773261242422535,-2.517964599992654,2.8553057755968885,-2.5999316189571413,-2.665953437121149,2.789298314860363,-2.9066614434029945,2.6830841157849763,2.3271809434154975,2.5864366554456764,2.574998499777099,2.82502900536464,2.7417550966465347,2.960654376332961,2.8960220256684597,2.726967928393692,2.697018308795384,-2.9100022947916546,-2.2633668669179885,-2.787736218176509,2.6177447254101387,2.8197469135760613,2.8202088303280743,2.7308271700625157,2.7878242782621125
MUC12,2.5346984451678907,2.5192753682216136,-2.347108947628739,2.5736158588072207,2.750675779259483,2.532106647989915,-2.898195771981725,-2.426796464274939,-2.566475255486546,2.7334429428971228,-2.494002833147528,-2.5494773773905752,-2.430000617381295,-3.0274992201218955,2.816960601354194,2.627830246716655,2.4613830321255676,-2.3962824550981563,-2.3461041689806783,-2.8951145044268665,-2.3339374757045546,2.582971869593264,2.5071353549146,2.7694789718425925,-2.520565848437271,2.5323277526960313,2.414665915482461,-2.679416908354222,2.6083637775844633,-2.8194620842001705,-2.410401960402665,-2.519995346163629,-2.136793968695881,-2.607522605851085,-2.734254915045036,2.733162228320468,-2.6357077620965206,-2.6075043323006284,2.389329962961333,-2.642710757620524,2.571099000911395,2.4861971800195186,2.6396062451546745,2.561943310664258,2.840453682057685,2.594640097913165,2.703185763620012,2.7192593299352454,2.620431322664098,2.664005414299163,-2.456031675205487,-2.2633843681045263,-2.404579677314168,2.487074904133817,2.686231094183591,2.8853225812538628,2.718964553228509,2.7325817926690767
MYLK2,2.6427250951956074,2.5891902889387426,-2.6345321927469048,2.654281249503428,2.6860710563231995,2.7032551578690756,-2.222621245193979,-2.8280219975091807,-2.592523104530299,2.8828286284727196,-2.5417928554553737,-2.153956383930756,-2.690183851641463,-2.444041802167339,2.8429554202104415,2.7398623902026915,2.450906964815418,-2.717196957557136,-2.6426825592216843,-2.840335230971283,-2.689650703254489,2.552032201877071,2.4753658009406476,2.314547143577302,-1.9633818877165798,2.5881187503052834,2.3371768851756207,-2.3422945748385513,2.753565293653224,-2.68204960980177,-2.8747823699987447,-2.6357817448056173,-2.3626412071970564,-2.5239599972416067,-2.5581481680963645,2.5374883036569287,-2.737851662426882,-2.6593484454325567,2.83464892089846,-2.886069072495467,2.639961467528755,2.2748411259015193,2.7238078325869166,2.645631783202378,2.434629559660288,2.131625998788848,2.697947722517922,2.492322068608221,2.7789376925104032,2.783639793371962,-2.4990355246761755,-2.4796704867292987,-2.695289045505821,2.7321684822046146,2.750214114344117,2.231512244144696,2.5600770614197197,2.733532434470863
NCOA1,3.143902287737605,3.170966058627067,-3.3590563123085557,3.382604217438957,3.2909523131504534,3.440143315965307,-2.2775870629869925,-3.2567527458772334,-3.518622934283072,3.514291343193436,-3.1197199748979765,-3.422411819313091,-3.5983258279967645,-2.826850016890951,3.5324955498053168,3.238307247813114,3.1930157355985607,-3.3181345094846475,-3.5155304700878447,-2.7987119534776244,-3.36750358613767,3.3066813676917026,3.3108861960531057,3.2105678847459598,-3.0289961677960635,3.207305952833225,3.2428481829375237,-2.3598404881591963,3.5967844889392278,-3.4498969036051834,-3.353581046423835,-3.2837190441361606,-3.146227758715277,-3.3058710366967285,-3.4377689055374807,3.3671966332183936,-3.3193874370984298,-3.2567483928547922,3.563685479232969,-3.1780649490594324,3.4118532473443914,3.118251070778807,3.350397585874674,3.418731073482126,3.4569986307822194,3.3329495999333214,3.5025261115297717,3.2585435452640032,3.301251957321294,3.2949783868316653,-3.2852887420948496,-2.8228539381662694,-3.5517572351918614,3.489297834428509,3.4549673257670532,3.102011064005375,3.538357615308109,3.4377911720266714
NCOA4,0.6687501281980811,NA,NA,0.4849329596243371,0.6048441104144306,0.6262149175575978,NA,NA,-0.4592375594050664,0.5806432670828066,NA,-0.304393605013946,-0.299548740329577,NA,0.5896185354819938,0.5828170702703843,0.4355919670512244,-0.21255245965203282,-0.6050140624919569,NA,NA,0.2705223982659374,NA,0.6268941870824772,NA,0.7491774084842275,NA,NA,0.5509375453816845,NA,-0.49965097930985086,NA,NA,-0.5023463513590413,NA,0.5544183550599896,-0.44320649978849413,NA,0.5051911999322424,NA,0.48721906632472756,NA,0.47030798929614437,0.5270296073428062,NA,NA,0.4800863868384485,0.5039091356300671,0.4622249582760218,0.6397232472215759,NA,NA,-0.5228195028557424,0.5112094275720203,0.42082955803370226,0.6859980544724448,0.5406824489270762,0.5681354200348002
NCOR2,-0.4499442132965904,-0.5467624477485432,0.6322070705805308,-0.5691301411856717,-0.4422943571283014,-0.5838782052323472,0.5125453860934396,0.6445220605929797,0.6084195708946338,-0.5254188945858205,0.7825076652106366,0.5141648788195872,0.6175704598886501,0.498461759258385,-0.6174557170536584,-0.644959035659948,-0.5187367060156798,0.7964541374487693,0.5525528721526225,0.8032394208979954,0.5828329256614926,-0.667912221131256,-0.5854591388052698,-0.7860855608336467,0.5396058986419793,-0.5892577080152792,-0.6846449639262214,0.6383215588388348,-0.4583355266914119,0.5888092366533688,0.7260643918684577,0.5935808812582396,0.592616685892746,0.5593196178736988,0.6147471007880118,-0.6313490419272134,0.546691792173477,0.5680778513293717,-0.55694190962249,0.5315536620182131,-0.5291162416829464,-0.6254080007595217,-0.4877244316040936,-0.4878904058767417,-0.7513991937100835,-0.7596577356726242,-0.5413490164933541,-0.46625979259097605,-0.47682146542315623,-0.5564199253607288,0.5671967143511761,0.8985370193677624,0.5808423538878893,-0.4899742940834984,-0.5386235996092319,-0.6328277282359559,-0.653045652561023,-0.5652203284812531
NDN,-1.7802167557133377,-1.6343033733351855,1.502376888491141,-1.574320399249463,-1.6767879830860775,-1.6823207190369998,1.725210027364113,1.1387190264894151,1.6699418637178727,-1.71401744587152,1.315042610990666,1.5442168239383924,1.2914045937542313,1.062916366336307,-1.5853137551916936,-1.6477885034745567,-1.5117749958664985,1.3595181451972909,1.3339928301502428,1.3132709330191972,1.2839121165789404,-1.3668600394776416,-1.516866468944905,-1.5519257402874955,1.495295494068732,-1.6732433432385596,-1.4315255534474556,1.7649353903415428,-1.5771569702277806,1.4869395637034422,1.5336664419962027,1.5871792380042156,1.4394930591165196,1.5669294890572663,1.5500282552247455,-1.5049883155485726,1.2202944282887263,1.5109642196726136,-1.6065402052311,1.4152944423201124,-1.6206118869677324,-1.5514150605228079,-1.6728553845143805,-1.689781199041752,-1.3402042764679343,-1.4579173960652008,-1.4696000134153482,-1.530555945760732,-1.8079886819042361,-1.7559403515009675,1.3740057442388696,1.4552274791893356,1.6870424955390073,-1.6664036217240206,-1.5390533613146349,-1.5685296686894945,-1.5930916580505685,-1.6717847497708662
NFKB1_RELA,3.3434013566484944,3.1376489855390313,-3.1035167959019083,3.2462160071533668,3.5640329925140617,3.401306412483761,-2.891236494216344,-3.1363854585956297,-3.398338523112887,3.5195799247256745,-3.370966595846982,-3.4202420075184747,-3.2675190573560813,-3.4895512782275357,3.527299415110809,3.306138014656041,3.2367605555182557,-3.2629602489712846,-3.243121920000194,-3.244835372222485,-3.521620450359474,3.28970410798395,3.21093806055893,3.343886296758395,-3.2748037039324918,3.12094729469274,3.157114518120684,-3.1636640133470983,3.3088127158864813,-3.5611313869592127,-3.1392963199055512,-3.491944565507782,-2.9285230220215,-3.2830944093143857,-3.3838068333220708,3.4826584669484824,-3.3888593552983357,-3.3671043249531962,3.3616533580301065,-3.387772382168889,3.3364729630898178,3.224173573652199,3.3273934955635647,3.3067065640386653,3.3377277092118116,3.2153483845189688,3.540151357219492,3.393380901841908,3.427775995402343,3.440948634598345,-2.9712147385394436,-2.7564738207777064,-3.17276250070944,3.331037649899013,3.4642512319537846,3.2077205964551965,3.336707224232424,3.457069766960135
NGF,2.942427120358008,2.6244038210978897,-2.7428720478913298,2.8754687714418514,2.7237888978221636,2.826734205739885,-2.1432786213681245,-3.09731312503244,-2.940616374719004,2.985071531301053,-3.183214514487205,-2.9141553953594204,-3.011134660867765,-2.545022938797279,2.9607352547692884,2.84170668136619,2.834907334310096,-3.2079903408450643,-3.1129235790739602,-2.62592558793545,-2.9842020540037995,2.8892761825466216,3.065796804853562,2.7233710072200683,-2.8013232316781504,2.801493539873191,2.8682365587780265,-2.74525675203654,2.824307112378563,-2.8111542273658885,-2.898913387483572,-3.0866446250617345,-2.8628216510811226,-2.795776600601727,-2.7574824497877977,2.8801029180058086,-3.0408658558064543,-2.7427767458953674,2.933391702511356,-2.946612031810966,2.8678029885059773,2.629770983312815,2.7837075991433475,2.811303480576216,3.0742828827251314,2.938158771580069,3.136725045999568,3.02117297558134,2.9478536145063594,2.706316158817932,-2.8245063176719643,-2.478628096024847,-3.056476517122792,2.8575020157656104,2.8524570042583095,3.0296443673513562,2.9555258191559877,2.9381893503994894
NLK,0.7170739158810108,0.635398085257262,-0.8307533659396187,0.7027737824503064,0.6389838102617464,0.698438055597537,-0.39764222862001236,-0.8348196839578449,-0.7280382124531607,0.8500338236747307,-0.8661523480902213,-0.8499222419864197,-0.9414525607215765,-0.70678389027795685,0.8113147740312051,0.6695794885945557,0.6448838595961762,-0.9224282513358574,-0.8616874649649144,-0.830825081281228,-0.93002057369551006,0.75518783996484,0.7580155241642024,0.7118757027163954,-0.7401241140701554,0.7534455206872037,0.6596977044430063,-0.9005755767858284,0.5967267267086098,-0.8045086726860082,-0.650357811105578,-0.8011725084007485,-0.9639884396184353,-0.725078200593966,-0.808707694127612,0.8024320316139858,-0.7846021244318433,-0.7744039375312488,0.7228984963554697,-0.9402555813760997,0.625842381240903,0.7434807716696504,0.6792435898284264,0.6543281509722031,0.8366821031934158,0.7822164082058602,0.7667265889532745,0.8440760710724112,0.6936887138521703,0.6867039879716617,-0.8605906132035358,-1.05251277468217,-0.68101667002079,0.7810647046880987,0.7641851780131156,0.8137178083677667,0.7308265367289891,0.8696172916311588
NMI,3.758881194288473,3.7533850592191382,-3.8305738160317797,3.943907473911508,3.78834886667833,3.9084383005883847,-3.607650007377876,-4.006101083045659,-4.159953466288361,4.2625226402926275,-3.7078036345459697,-3.976476845631655,-3.7584229180689697,-3.731772762750888,4.250852228509818,3.8990050280614734,3.8572149472307546,-3.7981876964605004,-3.7625371380435886,-3.3519877357440326,-3.6313609515644996,3.8351903636902813,3.7559635427340483,3.86887120713465,-3.6871566178256328,3.7844791923452274,3.8044423154484153,-4.007760359921004,3.82699075527246,-3.8637729241537793,-4.021346158650001,-4.022027655797289,-3.9062345835483714,-3.8325372272852665,-3.6099861825110295,3.713383891059514,-3.613148964128689,-3.6721130680447422,4.054893606031059,-4.006276867961531,3.9882613902577204,3.9047586501374183,3.804298556624915,3.8316344170778414,3.874094765635251,3.874669527478997,3.8777448650545043,3.81839159751636,3.824378642818968,3.8313120914990004,-3.7763757100646442,-3.6725742323341466,-3.851317319000141,4.1481842942877725,3.980163899135453,3.973618269579076,4.0438240305065225,4.158569693108326
NOTCH1_NOTCH2_RBPJ,-0.6057943426460753,-0.6383881401146384,0.723166662691848,-0.5411759958103275,-0.660930289078024,-0.49940821356725557,0.650748495204751,0.6072762528991638,0.5334614645022784,-0.48591216624860506,0.4106173253309855,0.5293612567832557,0.5136529060690189,0.27591693248748533,-0.462985286540312,-0.6452332027231352,-0.5719846189831249,0.5260229639521448,0.6330001759626936,0.6602370499056267,0.39604786222612015,-0.6042813320692524,-0.5280786683240917,-0.6626428430068332,0.5711868807660351,-0.4563323357309908,-0.758672431548353,0.6282278575686203,-0.62781886296399,0.5575263172772211,0.5535533087553203,0.5348191954225783,0.5939764431664426,0.4028983563135324,0.7045226296847833,-0.43060790914836045,0.6931805745612369,0.41037528620218666,-0.5014500153614331,0.4327356915119035,-0.6313177099593917,-0.7661633470208267,-0.6113644505522042,-0.5425615749292038,-0.5956460056203122,-0.3925853439748162,-0.4483833422630508,-0.4278807524178805,-0.5029150316971283,-0.5779865949625397,0.5294777031469434,0.5389445389521167,0.6013624755374289,-0.5879511914136555,-0.5140268758496864,-0.5645617471254605,-0.5676554152970882,-0.5084679104731887
NOTCH1_NOTCH3_RBPJ,-0.6057943426460753,-0.6383881401146384,0.723166662691848,-0.5411759958103275,-0.660930289078024,-0.49940821356725557,0.650748495204751,0.6072762528991638,0.5334614645022784,-0.48591216624860506,0.4106173253309855,0.5293612567832557,0.5136529060690189,0.27591693248748533,-0.462985286540312,-0.6452332027231352,-0.5719846189831249,0.5260229639521448,0.6330001759626936,0.6602370499056267,0.39604786222612015,-0.6042813320692524,-0.5280786683240917,-0.6626428430068332,0.5711868807660351,-0.4563323357309908,-0.758672431548353,0.6282278575686203,-0.62781886296399,0.5575263172772211,0.5535533087553203,0.5348191954225783,0.5939764431664426,0.4028983563135324,0.7045226296847833,-0.43060790914836045,0.6931805745612369,0.41037528620218666,-0.5014500153614331,0.4327356915119035,-0.6313177099593917,-0.7661633470208267,-0.6113644505522042,-0.5425615749292038,-0.5956460056203122,-0.3925853439748162,-0.4483833422630508,-0.4278807524178805,-0.5029150316971283,-0.5779865949625397,0.5294777031469434,0.5389445389521167,0.6013624755374289,-0.5879511914136555,-0.5140268758496864,-0.5645617471254605,-0.5676554152970882,-0.5084679104731887
NOTCH1_NOTCH4_RBPJ,-0.6057943426460753,-0.6383881401146384,0.723166662691848,-0.5411759958103275,-0.660930289078024,-0.49940821356725557,0.650748495204751,0.6072762528991638,0.5334614645022784,-0.48591216624860506,0.4106173253309855,0.5293612567832557,0.5136529060690189,0.27591693248748533,-0.462985286540312,-0.6452332027231352,-0.5719846189831249,0.5260229639521448,0.6330001759626936,0.6602370499056267,0.39604786222612015,-0.6042813320692524,-0.5280786683240917,-0.6626428430068332,0.5711868807660351,-0.4563323357309908,-0.758672431548353,0.6282278575686203,-0.62781886296399,0.5575263172772211,0.5535533087553203,0.5348191954225783,0.5939764431664426,0.4028983563135324,0.7045226296847833,-0.43060790914836045,0.6931805745612369,0.41037528620218666,-0.5014500153614331,0.4327356915119035,-0.6313177099593917,-0.7661633470208267,-0.6113644505522042,-0.5425615749292038,-0.5956460056203122,-0.3925853439748162,-0.4483833422630508,-0.4278807524178805,-0.5029150316971283,-0.5779865949625397,0.5294777031469434,0.5389445389521167,0.6013624755374289,-0.5879511914136555,-0.5140268758496864,-0.5645617471254605,-0.5676554152970882,-0.5084679104731887
NOTCH1_RBPJ,-0.6057943426460753,-0.6383881401146384,0.723166662691848,-0.5411759958103275,-0.660930289078024,-0.49940821356725557,0.650748495204751,0.6072762528991638,0.5334614645022784,-0.48591216624860506,0.4106173253309855,0.5293612567832557,0.5136529060690189,0.27591693248748533,-0.462985286540312,-0.6452332027231352,-0.5719846189831249,0.5260229639521448,0.6330001759626936,0.6602370499056267,0.39604786222612015,-0.6042813320692524,-0.5280786683240917,-0.6626428430068332,0.5711868807660351,-0.4563323357309908,-0.758672431548353,0.6282278575686203,-0.62781886296399,0.5575263172772211,0.5535533087553203,0.5348191954225783,0.5939764431664426,0.4028983563135324,0.7045226296847833,-0.43060790914836045,0.6931805745612369,0.41037528620218666,-0.5014500153614331,0.4327356915119035,-0.6313177099593917,-0.7661633470208267,-0.6113644505522042,-0.5425615749292038,-0.5956460056203122,-0.3925853439748162,-0.4483833422630508,-0.4278807524178805,-0.5029150316971283,-0.5779865949625397,0.5294777031469434,0.5389445389521167,0.6013624755374289,-0.5879511914136555,-0.5140268758496864,-0.5645617471254605,-0.5676554152970882,-0.5084679104731887
